userId,movieId,rating,movie_idx
536,135,5,134
560,212,3,211
708,769,3,768
706,153,3,152
199,582,4,581
173,721,2,720
502,275,5,274
683,218,1,217
620,746,4,745
654,867,4,866
312,142,3,141
498,295,2,294
500,1067,5,1066
234,50,5,49
654,117,2,116
681,97,4,96
654,149,4,148
666,318,5,317
561,1039,4,1038
462,1197,4,1196
388,1036,2,1035
629,70,2,69
441,27,2,26
600,172,4,171
620,174,3,173
344,131,4,130
86,926,4,925
305,283,3,282
71,402,4,401
592,69,5,68
247,250,3,249
27,185,5,184
580,181,3,180
57,462,4,461
657,98,4,97
587,125,3,124
90,750,5,749
647,68,1,67
621,46,4,45
626,1074,3,1073
626,258,4,257
709,627,4,626
625,948,1,947
479,213,5,212
182,228,4,227
641,195,3,194
624,191,3,190
360,451,3,450
607,423,4,422
523,578,5,577
585,379,4,378
416,393,4,392
631,81,5,80
497,183,4,182
575,257,4,256
12,761,4,760
591,118,3,117
336,181,2,180
428,338,3,337
601,127,5,126
607,753,5,752
508,754,1,753
591,1097,4,1096
129,294,5,293
337,525,4,524
707,471,4,470
415,27,4,26
38,294,4,293
58,1048,4,1047
278,31,3,30
692,472,3,471
597,292,4,291
487,196,3,195
664,111,4,110
492,357,5,356
333,744,3,743
324,1149,4,1148
229,491,3,490
457,696,3,695
166,237,4,236
392,290,3,289
453,483,3,482
604,300,2,299
115,181,4,180
465,258,4,257
231,250,4,249
527,402,4,401
642,235,4,234
44,1059,2,1058
706,676,4,675
457,526,5,525
633,313,5,312
531,335,3,334
477,300,3,299
317,179,4,178
498,605,1,604
494,423,5,422
441,117,3,116
434,69,4,68
706,866,2,865
48,171,4,170
693,419,4,418
441,33,3,32
59,204,4,203
248,173,5,172
704,298,5,297
638,137,3,136
489,93,4,92
358,118,3,117
451,947,5,946
188,178,5,177
264,756,4,755
252,433,3,432
693,300,4,299
69,142,3,141
428,181,5,180
84,1136,3,1135
652,216,3,215
505,173,4,172
644,403,3,402
536,1451,3,1450
103,871,2,870
660,357,4,356
617,356,2,355
115,1039,4,1038
343,928,2,927
539,1048,4,1047
692,427,4,426
205,337,2,336
81,367,4,366
398,576,3,575
177,735,5,734
495,433,4,432
560,1449,5,1448
591,121,4,120
471,373,4,372
398,451,3,450
99,326,3,325
200,346,4,345
617,371,3,370
587,781,2,780
167,1012,5,1011
317,321,4,320
267,525,4,524
614,518,4,517
247,1,3,0
353,241,3,240
69,408,4,407
560,47,4,46
568,16,3,15
253,403,3,402
300,576,4,575
681,273,4,272
613,717,4,716
614,462,4,461
704,622,4,621
331,742,5,741
140,1047,4,1046
478,177,4,176
665,1045,4,1044
605,1280,2,1279
267,240,2,239
569,690,3,689
300,451,4,450
434,159,5,158
560,174,4,173
683,88,4,87
471,576,5,575
377,79,4,78
589,130,1,129
372,380,4,379
507,168,4,167
449,1208,3,1207
617,215,4,214
591,1281,3,1280
434,29,3,28
220,1267,3,1266
492,71,5,70
518,332,3,331
455,135,4,134
541,99,5,98
647,195,5,194
59,215,4,214
55,227,3,226
591,922,3,921
698,1,3,0
416,895,3,894
392,168,4,167
462,268,4,267
473,45,5,44
494,402,3,401
404,143,5,142
685,504,5,503
617,1032,2,1031
12,670,3,669
528,271,4,270
462,472,3,471
578,433,3,432
642,100,5,99
233,13,3,12
58,212,4,211
200,145,3,144
317,722,4,721
263,7,5,6
229,266,4,265
412,332,3,331
685,357,5,356
489,224,2,223
621,705,3,704
233,301,3,300
585,254,4,253
520,755,3,754
654,271,3,270
599,1188,3,1187
233,223,3,222
703,316,4,315
486,230,5,229
503,631,4,630
435,1048,2,1047
449,393,4,392
380,132,5,131
379,570,3,569
372,83,5,82
711,747,3,746
487,612,4,611
487,515,4,514
662,924,3,923
449,845,4,844
611,237,3,236
18,202,4,201
193,419,2,418
641,790,4,789
682,264,2,263
560,614,3,613
616,429,3,428
193,1044,2,1043
560,405,2,404
473,497,5,496
189,326,4,325
397,495,4,494
658,202,4,201
342,179,5,178
703,604,5,603
197,69,4,68
654,1067,2,1066
526,498,4,497
654,572,2,571
565,959,4,958
576,208,4,207
421,286,5,285
607,318,4,317
641,699,5,698
188,934,2,933
620,96,5,95
558,502,4,501
505,239,3,238
568,15,4,14
655,347,4,346
513,215,4,214
432,273,3,272
398,564,3,563
652,239,5,238
225,203,5,202
600,410,4,409
455,421,3,420
536,434,3,433
458,332,3,331
21,181,5,180
319,89,4,88
428,281,3,280
486,403,4,402
100,288,4,287
632,385,4,384
672,347,4,346
533,1,5,0
216,172,1,171
296,168,5,167
547,1278,4,1277
523,492,3,491
647,385,5,384
426,332,5,331
647,290,3,289
465,313,5,312
329,15,5,14
563,257,4,256
101,95,4,94
693,684,4,683
551,248,4,247
90,1126,1,1125
647,827,3,826
151,173,5,172
392,655,3,654
693,193,4,192
637,241,3,240
393,257,4,256
587,131,5,130
664,307,3,306
668,521,4,520
455,845,3,844
560,188,4,187
37,409,5,408
499,559,4,558
654,1197,3,1196
157,866,2,865
581,472,4,471
188,165,5,164
647,722,3,721
343,285,5,284
404,1036,1,1035
504,1,3,0
679,276,5,275
335,1079,1,1078
505,195,4,194
660,1045,3,1044
428,90,4,89
209,755,3,754
649,313,4,312
641,15,5,14
185,356,5,355
600,91,5,90
599,530,4,529
326,896,5,895
536,321,3,320
392,84,3,83
346,159,4,158
464,136,4,135
302,746,4,745
532,687,2,686
540,1036,2,1035
513,313,5,312
467,70,3,69
625,289,1,288
591,192,5,191
699,144,4,143
464,172,3,171
416,1040,2,1039
584,1319,2,1318
342,1008,4,1007
326,86,4,85
523,443,4,442
406,315,4,314
566,293,5,292
200,185,5,184
531,554,4,553
388,285,5,284
452,77,3,76
17,189,5,188
665,656,4,655
247,180,3,179
188,151,5,150
547,717,4,716
649,367,2,366
652,748,5,747
692,143,4,142
663,210,4,209
84,1174,3,1173
353,733,3,732
504,294,3,293
645,319,3,318
652,405,3,404
576,673,3,672
192,153,4,152
177,157,5,156
12,453,2,452
313,775,3,774
682,286,2,285
485,333,2,332
478,270,4,269
675,751,4,750
404,1415,1,1414
504,210,4,209
327,849,3,848
343,71,3,70
641,249,5,248
384,173,4,172
388,520,3,519
548,472,3,471
483,173,5,172
245,672,4,671
654,1252,3,1251
243,70,4,69
642,77,3,76
127,220,1,219
17,631,5,630
576,210,3,209
275,42,4,41
56,288,4,287
532,294,4,293
694,307,4,306
505,425,4,424
665,518,4,517
392,132,2,131
607,196,5,195
189,148,4,147
560,130,4,129
386,774,3,773
315,633,4,632
93,710,3,709
714,228,3,227
180,109,1,108
285,781,4,780
700,316,5,315
377,482,4,481
587,85,5,84
549,301,2,300
624,179,4,178
425,23,4,22
59,9,5,8
64,476,3,475
99,269,4,268
626,184,4,183
498,902,5,901
370,69,5,68
310,404,3,403
91,382,4,381
586,269,3,268
570,124,4,123
176,258,3,257
12,815,4,814
491,131,3,130
641,625,3,624
560,12,5,11
665,186,2,185
253,1060,3,1059
455,1010,5,1009
621,166,5,165
601,748,3,747
576,949,2,948
712,310,4,309
310,755,4,754
560,665,3,664
536,479,4,478
233,511,5,510
667,286,4,285
628,265,4,264
194,276,4,275
287,174,4,173
473,182,5,181
111,751,4,750
666,1101,3,1100
148,1295,3,1294
663,169,5,168
607,969,5,968
712,539,3,538
150,199,3,198
270,131,4,130
714,202,5,201
585,672,2,671
499,396,3,395
428,496,4,495
572,178,4,177
697,497,3,496
428,1218,3,1217
476,756,4,755
386,434,5,433
162,305,2,304
591,294,3,293
638,707,5,706
391,250,3,249
496,122,1,121
180,1335,1,1334
532,504,4,503
506,748,5,747
398,628,3,627
587,72,4,71
436,1227,3,1226
63,650,3,649
386,231,3,230
449,609,5,608
333,1132,2,1131
503,411,4,410
180,683,1,682
398,824,2,823
496,28,3,27
134,203,4,202
618,258,5,257
550,70,4,69
652,22,5,21
681,658,4,657
483,51,4,50
533,763,4,762
191,25,4,24
435,585,3,584
328,295,4,294
353,60,5,59
411,651,4,650
647,4,1,3
639,4,4,3
70,429,4,428
689,85,1,84
455,97,4,96
660,531,4,530
15,125,3,124
653,969,5,968
436,286,2,285
706,640,2,639
706,302,4,301
560,132,2,131
22,217,2,216
326,447,4,446
444,762,1,761
715,318,5,317
612,28,3,27
362,69,3,68
378,310,4,309
568,748,2,747
229,284,1,283
621,737,5,736
526,100,5,99
537,275,4,274
642,508,4,507
143,282,4,281
382,435,4,434
505,715,2,714
658,317,4,316
505,802,4,801
626,434,4,433
235,100,3,99
93,813,5,812
658,181,3,180
639,186,5,185
189,508,3,507
647,687,1,686
568,225,3,224
360,218,3,217
712,1656,2,1655
605,56,5,55
633,340,4,339
681,1428,3,1427
148,1296,3,1295
23,79,4,78
111,294,3,293
405,136,4,135
502,19,5,18
424,1,2,0
449,1091,4,1090
654,166,3,165
166,512,5,511
346,405,4,404
292,192,5,191
607,50,1,49
13,191,4,190
560,319,2,318
153,211,4,210
594,324,3,323
199,622,3,621
12,410,1,409
535,746,5,745
698,321,3,320
157,408,5,407
428,4,4,3
406,561,4,560
56,240,2,239
404,1405,1,1404
667,354,4,353
384,1252,5,1251
715,483,5,482
565,1005,5,1004
415,425,4,424
706,478,4,477
10,29,3,28
508,289,2,288
12,775,4,774
483,392,4,391
621,558,2,557
593,988,2,987
496,545,3,544
436,739,3,738
585,436,2,435
681,69,4,68
477,196,3,195
20,564,3,563
518,1293,5,1292
498,300,4,299
531,307,4,306
523,604,4,603
600,443,4,442
592,470,2,469
681,191,3,190
678,181,5,180
550,544,4,543
664,427,5,426
323,276,5,275
654,1475,3,1474
696,273,5,272
37,411,3,410
658,735,3,734
326,568,2,567
710,64,4,63
313,332,5,331
585,237,4,236
42,248,4,247
101,88,3,87
542,97,3,96
24,495,4,494
659,21,3,20
587,399,3,398
446,815,3,814
88,49,4,48
378,393,4,392
710,684,3,683
636,717,3,716
262,98,4,97
10,724,3,723
144,66,4,65
665,25,3,24
660,408,5,407
407,324,5,323
655,286,1,285
471,1110,5,1109
304,433,2,432
346,943,4,942
9,69,4,68
560,447,3,446
669,615,3,614
602,1240,5,1239
494,90,4,89
564,713,5,712
639,168,5,167
523,751,4,750
341,251,5,250
166,655,4,654
658,402,3,401
130,9,5,8
615,1313,4,1312
223,660,4,659
660,216,5,215
671,281,3,280
403,307,4,306
5,79,3,78
560,191,3,190
680,898,4,897
287,651,4,650
659,202,2,201
663,735,4,734
63,559,3,558
94,22,4,21
544,79,4,78
523,129,5,128
177,460,2,459
388,202,5,201
415,395,2,394
97,502,2,501
452,552,2,551
594,922,4,921
436,1098,3,1097
290,1079,2,1078
632,276,3,275
570,64,4,63
151,153,4,152
526,177,5,176
448,742,3,741
302,283,3,282
632,317,3,316
544,378,3,377
525,50,5,49
25,456,1,455
4,438,1,437
506,334,5,333
693,195,4,194
714,739,2,738
587,154,4,153
86,802,4,801
86,47,3,46
586,1483,4,1482
379,204,2,203
522,116,5,115
624,433,3,432
28,268,5,267
300,959,4,958
707,268,3,267
457,896,5,895
471,69,5,68
275,27,3,26
372,24,4,23
417,346,2,345
662,985,3,984
591,248,4,247
641,235,2,234
449,1220,5,1219
683,238,3,237
621,577,2,576
101,522,3,521
522,866,5,865
560,223,4,222
89,836,5,835
329,283,5,282
632,651,3,650
245,550,3,549
476,1051,5,1050
266,230,4,229
660,237,4,236
590,100,5,99
605,208,3,207
650,242,5,241
647,443,2,442
268,196,1,195
677,111,4,110
513,200,2,199
108,545,2,544
369,423,4,422
179,318,5,317
584,970,3,969
592,162,5,161
342,747,4,746
0,199,4,198
138,676,4,675
505,660,3,659
639,64,5,63
76,132,3,131
292,1018,3,1017
657,724,3,723
559,1014,4,1013
473,692,4,691
662,741,4,740
398,1540,3,1539
711,731,5,730
659,1078,2,1077
369,613,2,612
243,241,4,240
392,258,4,257
431,7,2,6
542,24,3,23
659,161,1,160
627,300,5,299
444,340,5,339
523,79,4,78
398,56,3,55
180,1095,1,1094
242,724,3,723
523,319,4,318
652,378,3,377
496,194,3,193
545,322,4,321
62,713,3,712
560,1103,4,1102
395,237,4,236
646,705,4,704
486,651,5,650
715,91,5,90
654,393,2,392
307,77,3,76
373,229,5,228
559,358,3,357
587,559,5,558
345,211,4,210
654,958,3,957
657,511,4,510
275,375,1,374
408,195,4,194
609,699,2,698
513,259,4,258
366,670,4,669
524,288,4,287
672,311,4,310
325,161,3,160
416,498,4,497
659,71,2,70
93,201,4,200
304,144,2,143
167,280,4,279
382,484,4,483
649,223,3,222
392,1182,3,1181
670,1222,3,1221
65,286,1,285
345,743,2,742
715,275,5,274
647,862,1,861
248,275,4,274
453,259,4,258
180,24,1,23
238,921,5,920
599,450,4,449
579,181,5,180
670,1239,3,1238
188,654,3,653
409,311,3,310
697,50,5,49
411,81,2,80
291,199,5,198
342,385,3,384
155,515,3,514
647,636,4,635
464,169,4,168
371,446,4,445
685,204,4,203
590,47,3,46
654,321,3,320
600,378,2,377
710,652,4,651
200,86,4,85
652,2,1,1
275,233,3,232
574,427,4,426
289,1035,4,1034
248,258,5,257
416,831,2,830
647,226,4,225
659,50,4,49
15,945,4,944
170,690,3,689
16,471,2,470
275,552,3,551
659,930,2,929
312,419,3,418
600,1135,2,1134
492,597,4,596
129,38,4,37
626,177,5,176
592,159,4,158
652,101,3,100
544,183,4,182
647,103,1,102
473,514,4,513
494,660,3,659
698,1060,3,1059
698,324,4,323
647,434,5,433
48,1081,3,1080
626,546,3,545
547,292,4,291
638,638,4,637
682,748,3,747
385,323,4,322
641,412,2,411
550,696,2,695
583,229,3,228
200,137,4,136
300,186,4,185
621,552,2,551
649,269,4,268
11,174,5,173
392,561,3,560
378,56,5,55
616,644,4,643
312,661,4,660
534,686,5,685
312,102,3,101
441,7,4,6
559,89,5,88
275,195,5,194
714,410,4,409
143,963,4,962
293,879,4,878
103,15,5,14
455,559,3,558
600,1047,1,1046
307,22,4,21
333,899,4,898
523,71,3,70
384,557,2,556
663,673,3,672
547,928,3,927
420,603,4,602
445,306,3,305
520,28,3,27
229,132,5,131
377,2,2,1
618,300,5,299
12,655,5,654
311,479,5,478
485,1129,4,1128
523,649,4,648
478,1007,4,1006
534,657,5,656
455,9,3,8
108,238,2,237
502,603,3,602
660,168,5,167
269,869,1,868
380,59,3,58
491,242,5,241
494,219,4,218
666,186,4,185
681,399,4,398
384,177,4,176
617,676,2,675
659,569,2,568
460,304,4,303
531,29,3,28
607,275,5,274
531,97,5,96
275,709,4,708
670,258,5,257
197,652,3,651
669,228,5,227
330,1101,4,1100
551,257,3,256
416,202,4,201
333,124,5,123
405,575,1,574
638,66,3,65
401,135,4,134
692,655,3,654
428,249,4,248
587,810,4,809
388,178,4,177
12,891,1,890
312,502,3,501
485,475,4,474
68,289,4,288
660,428,4,427
497,594,2,593
659,603,4,602
294,70,5,69
654,1103,3,1102
718,673,3,672
73,13,4,12
93,72,3,71
620,273,4,272
505,749,4,748
404,81,3,80
298,727,4,726
457,195,4,194
42,8,4,7
665,467,4,466
592,659,5,658
504,228,2,227
390,258,3,257
343,694,5,693
534,655,4,654
588,300,5,299
532,792,3,791
470,768,3,767
560,430,3,429
222,619,2,618
329,708,3,707
561,684,4,683
144,1273,5,1272
129,392,4,391
653,756,4,755
478,511,5,510
450,877,4,876
536,4,2,3
559,183,5,182
275,67,3,66
710,720,3,719
82,319,1,318
471,51,5,50
623,288,4,287
213,69,2,68
378,178,5,177
296,200,3,199
449,1271,2,1270
662,925,3,924
654,291,3,290
576,531,4,530
307,196,3,195
502,10,5,9
682,313,2,312
343,709,5,708
100,125,4,124
525,332,2,331
0,57,5,56
681,51,5,50
657,182,5,181
477,959,4,958
711,392,5,391
144,454,1,453
453,289,3,288
597,898,4,897
449,79,4,78
213,191,4,190
428,537,4,536
647,924,1,923
81,946,2,945
641,71,5,70
415,834,3,833
704,196,4,195
637,100,3,99
660,423,4,422
701,346,1,345
589,282,2,281
415,281,5,280
693,9,5,8
6,551,1,550
621,380,4,379
206,242,4,241
685,185,5,184
513,301,4,300
523,573,4,572
183,476,2,475
641,1413,3,1412
692,39,3,38
233,510,4,509
500,1010,4,1009
663,678,2,677
64,402,4,401
449,1116,3,1115
341,319,4,318
175,1008,4,1007
560,431,2,430
621,685,2,684
63,419,2,418
435,367,4,366
720,87,3,86
708,227,2,226
444,1097,1,1096
267,77,2,76
561,806,1,805
342,429,4,428
523,709,5,708
525,879,3,878
59,393,4,392
480,163,4,162
37,1031,5,1030
454,69,4,68
620,420,4,419
62,813,5,812
338,1267,3,1266
322,544,4,543
39,328,3,327
496,568,3,567
106,264,3,263
269,574,3,573
449,278,5,277
658,566,3,565
0,50,5,49
428,393,3,392
658,670,2,669
275,355,3,354
268,448,2,447
706,487,2,486
604,521,5,520
623,286,5,285
492,260,1,259
654,286,3,285
639,382,4,381
658,492,3,491
661,6,5,5
310,56,5,55
550,144,5,143
618,331,4,330
392,871,3,870
673,118,3,117
268,133,3,132
159,211,4,210
307,50,5,49
638,199,3,198
197,382,4,381
626,92,4,91
158,301,2,300
538,45,4,44
404,859,1,858
637,118,3,117
408,1449,5,1448
144,181,5,180
668,340,4,339
607,16,2,15
713,282,4,281
377,918,3,917
453,657,3,656
371,696,4,695
551,243,3,242
538,357,4,356
536,414,4,413
207,66,4,65
222,185,2,184
560,121,3,120
544,743,3,742
560,568,3,567
698,456,1,455
668,523,4,522
647,1047,2,1046
173,371,5,370
495,1286,2,1285
234,1451,4,1450
307,1135,4,1134
509,243,3,242
497,443,3,442
447,271,4,270
439,1194,5,1193
106,312,4,311
502,427,5,426
497,607,3,606
685,205,5,204
10,123,3,122
378,566,4,565
636,148,3,147
698,760,3,759
651,699,5,698
353,429,3,428
428,432,4,431
542,214,3,213
327,181,4,180
157,227,2,226
451,318,5,317
698,983,3,982
452,122,3,121
233,619,2,618
696,150,5,149
689,67,4,66
502,451,4,450
266,1336,1,1335
641,959,5,958
449,969,4,968
494,91,2,90
576,265,5,264
708,195,5,194
592,866,5,865
173,244,4,243
675,181,5,180
643,258,4,257
398,147,5,146
558,322,4,321
397,474,4,473
576,582,4,581
325,239,3,238
82,393,5,392
487,1039,4,1038
696,333,3,332
338,81,5,80
525,750,4,749
625,332,3,331
241,268,5,267
681,182,4,181
551,240,2,239
333,508,3,507
278,1321,4,1320
716,287,5,286
372,1039,4,1038
64,69,3,68
718,659,4,658
25,274,3,273
10,42,3,41
711,1178,4,1177
611,118,3,117
531,506,5,505
681,80,1,79
683,520,4,519
272,347,4,346
424,100,4,99
536,288,2,287
453,1203,2,1202
659,1035,2,1034
21,17,4,16
663,223,4,222
711,385,5,384
304,172,4,171
428,726,2,725
591,421,5,420
560,744,3,743
127,490,5,489
381,135,3,134
486,42,3,41
714,231,3,230
677,181,3,180
410,435,3,434
278,517,4,516
266,100,5,99
449,277,3,276
283,333,3,332
462,258,5,257
327,984,3,983
434,1411,1,1410
647,393,4,392
663,805,5,804
495,98,4,97
373,820,4,819
406,203,4,202
161,237,4,236
592,781,3,780
232,12,2,11
229,294,5,293
708,561,3,560
535,71,5,70
532,284,1,283
216,233,4,232
624,214,4,213
715,235,2,234
473,527,5,526
717,756,5,755
449,1248,4,1247
69,143,5,142
473,230,3,229
711,366,5,365
187,288,4,287
456,632,5,631
681,1305,3,1304
695,1176,4,1175
698,16,3,15
683,186,4,185
576,100,4,99
175,129,3,128
366,7,5,6
654,183,4,182
689,174,4,173
670,685,5,684
98,931,2,930
658,675,4,674
216,636,2,635
360,276,4,275
683,121,3,120
636,411,1,410
536,782,3,781
497,172,3,171
406,223,4,222
344,81,4,80
537,144,4,143
538,127,3,126
720,879,4,878
502,132,5,131
91,268,4,267
634,875,2,874
158,628,3,627
654,1226,3,1225
559,111,3,110
421,129,4,128
654,1108,3,1107
12,886,5,885
706,166,3,165
197,122,1,121
404,960,1,959
416,44,2,43
536,655,3,654
342,10,4,9
368,900,4,899
556,269,3,268
343,4,4,3
714,181,4,180
284,222,4,221
482,116,3,115
452,258,4,257
715,143,5,142
143,751,4,750
715,118,2,117
333,203,4,202
471,271,5,270
435,748,3,747
711,97,5,96
317,210,4,209
12,231,3,230
1,284,4,283
580,283,2,282
274,472,3,471
264,628,4,627
552,615,5,614
57,603,5,602
636,50,4,49
404,1407,1,1406
704,427,2,426
604,293,3,292
290,129,5,128
641,1473,4,1472
101,226,2,225
659,404,2,403
250,210,4,209
58,584,4,583
51,107,4,106
685,79,4,78
455,53,4,52
372,232,3,231
115,1134,4,1133
587,133,5,132
721,546,3,545
245,67,2,66
270,182,3,181
664,71,4,70
710,95,4,94
454,17,3,16
697,168,3,167
654,1194,5,1193
633,819,2,818
172,324,5,323
189,597,2,596
706,154,3,153
465,144,5,143
243,126,4,125
657,510,3,509
658,837,3,836
6,625,3,624
687,682,5,681
248,248,5,247
653,111,4,110
482,380,3,379
307,1045,4,1044
653,317,4,316
486,216,4,215
456,559,4,558
200,1131,5,1130
6,204,5,203
50,184,3,183
641,541,5,540
634,262,5,261
331,628,4,627
715,196,5,195
715,159,4,158
310,186,3,185
405,194,5,193
550,554,5,553
550,217,1,216
504,988,3,987
457,685,3,684
641,250,5,249
716,748,3,747
649,663,4,662
658,520,3,519
536,199,4,198
715,194,5,193
654,923,3,922
415,713,4,712
420,653,3,652
144,164,4,163
697,529,5,528
626,284,2,283
633,282,4,281
681,763,4,762
502,615,5,614
454,934,3,933
595,313,5,312
693,610,4,609
665,5,2,4
58,430,5,429
401,471,4,470
221,451,3,450
393,230,3,229
503,393,3,392
665,661,4,660
55,233,1,232
362,435,3,434
531,125,5,124
659,125,3,124
655,316,3,315
538,289,4,288
12,157,3,156
449,191,5,190
654,25,3,24
654,1128,3,1127
289,109,3,108
653,168,4,167
434,673,3,672
50,655,3,654
585,273,5,272
185,684,4,683
711,72,4,71
654,402,2,401
86,578,3,577
238,171,5,170
320,1050,3,1049
636,475,1,474
12,896,5,895
486,404,4,403
681,1016,2,1015
714,216,4,215
196,879,4,878
697,95,3,94
416,142,3,141
616,136,3,135
706,283,4,282
658,385,5,384
424,62,4,61
616,497,3,496
353,381,5,380
537,423,4,422
486,578,3,577
614,949,3,948
404,736,5,735
307,942,3,941
485,14,5,13
40,58,3,57
377,95,4,94
406,188,3,187
600,763,5,762
675,271,3,270
425,648,3,647
720,984,3,983
456,783,3,782
108,234,4,233
485,137,4,136
101,269,2,268
420,183,5,182
457,467,4,466
617,969,3,968
696,302,5,301
183,340,5,339
681,742,3,741
398,755,2,754
534,71,4,70
706,1281,4,1280
486,49,4,48
490,696,3,695
633,274,3,273
294,84,2,83
360,166,4,165
392,153,3,152
637,228,3,227
404,464,1,463
290,364,3,363
503,65,4,64
633,924,4,923
333,23,4,22
500,147,3,146
255,988,4,987
513,647,3,646
720,687,3,686
177,1047,2,1046
200,59,4,58
523,304,4,303
459,1380,3,1379
481,315,3,314
692,53,4,52
487,135,4,134
20,379,3,378
436,812,3,811
654,20,3,19
353,528,5,527
302,491,4,490
392,924,4,923
343,11,3,10
96,23,5,22
325,367,3,366
710,204,3,203
587,728,3,727
591,322,1,321
446,260,2,259
711,734,4,733
479,209,4,208
621,157,4,156
664,234,3,233
6,402,5,401
566,603,5,602
377,775,3,774
711,1119,4,1118
253,386,2,385
551,282,3,281
592,241,5,240
716,25,5,24
398,68,3,67
564,970,4,969
689,98,5,97
698,544,4,543
665,79,3,78
61,402,3,401
177,484,4,483
151,1136,5,1135
387,300,4,299
621,809,2,808
685,64,5,63
344,300,3,299
569,301,3,300
400,275,4,274
266,127,5,126
647,218,3,217
566,430,4,429
40,357,4,356
647,56,1,55
313,158,3,157
524,127,3,126
669,650,2,649
436,496,4,495
532,15,4,14
493,357,5,356
377,597,3,596
292,180,5,179
621,1039,5,1038
43,222,4,221
306,163,3,162
621,142,3,141
629,411,4,410
590,127,4,126
447,307,2,306
524,475,3,474
81,71,4,70
302,298,4,297
306,736,3,735
425,483,5,482
406,226,3,225
150,133,5,132
582,258,4,257
397,203,4,202
343,297,4,296
304,269,4,268
63,235,4,234
536,292,2,291
692,23,4,22
385,840,5,839
496,597,3,596
621,408,5,407
539,820,3,819
235,64,5,63
221,747,2,746
544,491,3,490
428,21,2,20
216,586,2,585
636,1226,2,1225
660,501,4,500
69,88,4,87
317,866,4,865
63,185,4,184
681,379,4,378
594,330,4,329
565,240,3,239
663,513,4,512
716,324,3,323
186,423,4,422
415,686,5,685
193,674,2,673
193,157,4,156
364,476,4,475
372,577,1,576
654,172,4,171
302,127,5,126
697,478,4,477
566,675,4,674
649,194,4,193
93,544,3,543
590,662,3,661
723,305,3,304
151,871,3,870
238,652,5,651
323,331,4,330
726,123,3,122
214,56,5,55
415,476,5,475
675,354,4,353
424,750,2,749
373,403,2,402
108,755,5,754
520,1244,3,1243
564,166,4,165
649,210,3,209
177,64,5,63
378,116,4,115
146,304,5,303
632,252,3,251
720,289,3,288
279,8,5,7
531,228,5,227
404,238,5,237
704,560,2,559
708,29,3,28
637,449,2,448
655,875,2,874
497,806,3,805
300,802,2,801
477,655,3,654
68,182,4,181
42,566,3,565
494,416,5,415
665,302,5,301
197,164,3,163
683,934,3,933
654,875,3,874
714,33,3,32
605,562,4,561
616,667,2,666
59,136,4,135
471,313,5,312
621,496,4,495
356,473,3,472
693,671,3,670
649,969,3,968
452,186,4,185
536,741,2,740
12,306,3,305
641,29,5,28
675,748,4,747
710,269,5,268
94,665,2,664
664,216,4,215
647,1092,1,1091
190,316,5,315
197,108,3,107
594,844,4,843
101,258,4,257
714,284,4,283
576,85,3,84
428,482,3,481
673,282,5,281
708,22,5,21
142,1038,3,1037
390,168,4,167
187,144,3,143
486,727,3,726
492,410,4,409
556,327,3,326
453,392,2,391
6,545,2,544
59,745,5,744
623,328,4,327
465,518,4,517
347,974,4,973
620,624,5,623
387,258,5,257
536,519,3,518
720,333,3,332
364,137,3,136
279,229,3,228
563,344,4,343
616,774,1,773
724,1197,3,1196
393,109,4,108
683,371,2,370
59,70,4,69
592,280,3,279
700,297,4,296
505,761,2,760
507,222,3,221
513,486,3,485
537,143,3,142
37,78,5,77
6,652,3,651
95,83,3,82
487,318,4,317
600,64,4,63
304,708,3,707
534,98,2,97
706,531,5,530
600,125,1,124
86,72,3,71
180,476,4,475
502,443,5,442
345,64,4,63
238,180,5,179
163,405,5,404
632,566,3,565
150,82,3,81
15,273,5,272
496,577,2,576
523,513,4,512
415,840,4,839
397,756,3,755
487,96,3,95
12,789,5,788
717,841,4,840
639,126,4,125
681,546,3,545
75,192,5,191
313,318,5,317
681,157,4,156
249,322,3,321
659,132,3,131
356,455,5,454
664,369,4,368
532,150,3,149
607,328,4,327
459,276,5,275
532,239,3,238
279,1217,5,1216
572,144,4,143
715,153,4,152
333,740,3,739
394,154,5,153
568,236,4,235
628,182,5,181
290,985,3,984
478,272,4,271
278,1491,5,1490
705,245,3,244
290,94,2,93
93,1011,4,1010
406,193,3,192
641,597,4,596
108,405,5,404
232,588,5,587
544,393,4,392
278,546,3,545
215,169,3,168
665,515,5,514
679,408,5,407
559,137,4,136
455,427,4,426
718,291,3,290
576,69,4,68
616,631,2,630
707,1051,4,1050
657,31,3,30
177,172,4,171
642,69,3,68
591,1085,3,1084
275,174,5,173
587,739,4,738
654,129,3,128
692,25,4,24
588,258,2,257
453,528,4,527
206,470,3,469
362,816,1,815
515,169,5,168
500,922,4,921
86,423,3,422
706,83,3,82
708,823,3,822
578,65,3,64
457,597,3,596
710,343,3,342
566,582,3,581
275,346,4,345
638,269,3,268
423,288,1,287
552,186,3,185
23,12,5,11
453,300,4,299
434,720,2,719
706,1176,2,1175
726,678,3,677
294,186,5,185
681,70,4,69
642,173,4,172
302,124,4,123
107,405,3,404
448,337,4,336
690,1,5,0
222,243,3,242
473,486,4,485
444,144,3,143
560,425,4,424
2,333,2,332
496,66,3,65
550,1217,1,1216
496,225,3,224
654,960,3,959
